,,,,Spring-petclinic,,,,,
,,,,structural conflicts,,,,,
,Algorithm,Mode,Mean_Coupling,Std_Coupling,Mean_MoJoFM,Std_MoJoFM,Mean_HV,Std_HV,Total_LLM_Calls
0,AGE-MOEA-II,Baseline,16.000000047129674,1.4142135726495473,59.677419354838705,6.842968850192399,10.650003151061977,0.21213315802169272,0
1,AGE-MOEA-II,Semanti-MOP,15.500000012885756,2.1213203611627924,48.387096774193544,4.561979233461598,10.560003867941253,0.33941304834998265,160
2,MOEA/D,Baseline,31.000000464113228,1.4142134251914993,48.387096774193544,4.561979233461598,10.650003672167943,0.21213271962625999,0
3,MOEA/D,Semanti-MOP,32.50000048404636,3.535533700630278,50,11.404948083653997,10.350003359057112,0.636394321,50
4,NSGA-II,Baseline,17.500000442401905,0.7071073439796741,56.45161290322581,6.842968850192394,10.860003408095073,0.084854193,0
5,NSGA-II,Semanti-MOP,18.00000035499563,4.242640383668585,59.67741935483871,2.280989616730794,10.830000033475262,0.4666904872145354,160
6,NSGA-III,Baseline,14.500000044585342,0.7071068041590319,62.903225806451616,11.404948083653991,10.410002908890739,0.12727924573614482,0
7,NSGA-III,Semanti-MOP,11.000000140812446,1.2595641003519488e-7,56.45161290322581,6.842968850192399,9.660001661614485,2.37996E-06,160
8,R-NSGA-II,Baseline,16.000000326573673,2.828426697110442,61.29032258064515,9.123958466923193,10.620003300012677,0.42426221272332276,0
9,R-NSGA-II,Semanti-MOP,19.000000519419523,6.063721079010248e-7,61.29032258064517,4.561979233461595,11.020000678423305,7.160337492114366e-7,160
10,Random Search,Baseline,32.50000000301408,0.7071067849469893,51.61290322580645,0,10.410004218766261,0.1272784350743356,0
11,Random Search,Semanti-MOP,30.50000002226004,0.7071067518659288,51.61290322580645,4.5619792334615905,10.730003103039934,0.098994914,160
12,U-NSGA-III,Baseline,12.500000149946096,6.363961188955934,61.29032258064516,0,9.810004377397327,1.4000698905166247,0
13,U-NSGA-III,Semanti-MOP,18.50000001,6.363961037797602,54.83870967741936,9.123958466923193,10.770003731872162,0.6363958858392469,160
